image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_158_13.jpg,7,0.2716059982776642,1112,1862,1318,2073
VAIPE_P_158_13.jpg,7,0.3144436478614807,1707,1786,1916,2005
VAIPE_P_158_13.jpg,91,0.9908474683761596,1128,1934,1487,2318
VAIPE_P_158_13.jpg,107,1.0,2441,798,2844,1345
VAIPE_P_158_13.jpg,107,1.0,1109,2575,1617,2933
VAIPE_P_158_13.jpg,91,0.9896457195281982,1161,2174,1529,2562
VAIPE_P_158_14.jpg,91,0.9892411828041076,1327,2073,1768,2313
VAIPE_P_158_14.jpg,7,0.3835521638393402,1737,1713,1949,1931
VAIPE_P_158_14.jpg,107,1.0,1126,2303,1481,2803
VAIPE_P_158_14.jpg,107,1.0,1248,1688,1458,1892
VAIPE_P_158_14.jpg,91,0.9881930947303772,1293,1864,1735,2123
VAIPE_P_158_14.jpg,107,1.0,1161,1209,1715,1541
VAIPE_P_158_15.jpg,107,1.0,1537,2530,1776,2786
VAIPE_P_158_15.jpg,7,0.3561734557151794,1574,2248,1813,2504
VAIPE_P_158_15.jpg,107,1.0,1039,1811,1563,2411
VAIPE_P_158_15.jpg,107,1.0,1710,2217,2030,2916
VAIPE_P_158_15.jpg,91,0.991804838180542,1734,1446,2142,1999
VAIPE_P_158_15.jpg,91,0.9875089526176452,1497,1753,2002,2208
VAIPE_P_158_16.jpg,7,0.4624690115451813,1426,2338,1774,2702
VAIPE_P_158_16.jpg,7,0.4126429855823517,1815,2409,2186,2786
VAIPE_P_158_16.jpg,91,0.9936721324920654,873,2265,1395,3027
VAIPE_P_158_16.jpg,91,0.9911562204360962,924,988,1702,1593
VAIPE_P_158_16.jpg,107,1.0,672,1810,1597,2458
VAIPE_P_158_16.jpg,107,1.0,802,2833,1721,3520
VAIPE_P_158_17.jpg,107,1.0,632,1725,913,2009
VAIPE_P_158_17.jpg,107,1.0,928,1807,1188,2067
VAIPE_P_158_17.jpg,107,1.0,1606,2284,2291,2705
VAIPE_P_158_17.jpg,91,0.9896340370178224,1158,1356,1739,1740
VAIPE_P_158_17.jpg,107,1.0,1258,1536,1958,1973
VAIPE_P_158_17.jpg,91,0.9901187419891356,1904,1771,2454,2228
VAIPE_P_158_18.jpg,107,1.0,1370,2264,1728,2615
VAIPE_P_158_18.jpg,107,1.0,1621,2445,1996,2833
VAIPE_P_158_18.jpg,107,1.0,878,2252,1568,3194
VAIPE_P_158_18.jpg,107,1.0,1417,787,2316,1530
VAIPE_P_158_18.jpg,91,0.9934131503105164,1039,1749,1779,2360
VAIPE_P_158_18.jpg,91,0.9914975762367249,630,1205,1434,1724
VAIPE_P_158_19.jpg,7,0.2747938632965088,738,1966,979,2209
VAIPE_P_158_19.jpg,107,1.0,910,1710,1157,1956
VAIPE_P_158_19.jpg,91,0.989568293094635,1383,1674,1893,2043
VAIPE_P_158_19.jpg,107,1.0,1835,1440,2142,2121
VAIPE_P_158_19.jpg,91,0.9926016926765442,1153,1478,1546,1991
VAIPE_P_158_19.jpg,107,1.0,805,1894,1264,2484
VAIPE_P_158_2.jpg,107,1.0,576,1976,791,2175
VAIPE_P_158_2.jpg,107,1.0,2565,2181,2818,2401
VAIPE_P_158_2.jpg,91,0.989507019519806,1661,2162,2035,2579
VAIPE_P_158_2.jpg,91,0.9903197884559632,770,1921,1201,2176
VAIPE_P_158_2.jpg,107,1.0,655,1715,1183,2019
VAIPE_P_158_2.jpg,107,1.0,962,2534,1281,3046
VAIPE_P_158_20.jpg,7,0.4548149704933166,971,1789,1185,1997
VAIPE_P_158_20.jpg,91,0.9925198554992676,1727,1861,2009,2321
VAIPE_P_158_20.jpg,7,0.3905252814292907,1369,1695,1576,1919
VAIPE_P_158_20.jpg,107,1.0,955,1968,1390,2450
VAIPE_P_158_20.jpg,91,0.9907399415969848,1047,1567,1414,1993
VAIPE_P_158_20.jpg,107,1.0,1459,1695,1906,2168
VAIPE_P_158_21.jpg,7,0.631579577922821,1869,2078,2219,2422
VAIPE_P_158_21.jpg,107,1.0,1534,646,2506,1109
VAIPE_P_158_21.jpg,7,0.5935161113739014,1556,2085,1889,2420
VAIPE_P_158_21.jpg,107,1.0,1268,2345,2265,2770
VAIPE_P_158_21.jpg,91,0.9919772744178772,1683,1023,2181,1757
VAIPE_P_158_21.jpg,91,0.9928366541862488,1502,1674,2302,2124
VAIPE_P_158_3.jpg,7,0.5808778405189514,1351,2604,1677,2941
VAIPE_P_158_3.jpg,7,0.6335945129394531,1610,2514,1942,2823
VAIPE_P_158_3.jpg,107,1.0,625,1422,1341,2171
VAIPE_P_158_3.jpg,107,1.0,1195,2739,2103,3371
VAIPE_P_158_3.jpg,91,0.9928250312805176,1345,2188,2078,2574
VAIPE_P_158_3.jpg,91,0.9919140338897704,1528,1280,2182,1984
VAIPE_P_158_4.jpg,7,0.4310348927974701,1797,2167,2124,2500
VAIPE_P_158_4.jpg,7,0.3990328907966614,1963,2425,2300,2767
VAIPE_P_158_4.jpg,91,0.9924595952033995,1527,1536,2248,2007
VAIPE_P_158_4.jpg,91,0.9916381239891052,1304,1706,2009,2246
VAIPE_P_158_4.jpg,107,1.0,1541,890,2348,1552
VAIPE_P_158_4.jpg,107,1.0,1424,2152,2061,3017
VAIPE_P_158_5.jpg,107,1.0,1450,2313,1799,2689
VAIPE_P_158_5.jpg,91,0.992970049381256,1186,601,2026,1165
VAIPE_P_158_5.jpg,7,0.2238360345363617,1882,2224,2275,2630
VAIPE_P_158_5.jpg,107,1.0,912,1468,1713,2375
VAIPE_P_158_5.jpg,91,0.9920239448547364,993,2103,1586,2890
VAIPE_P_158_5.jpg,107,1.0,862,2757,1836,3463
VAIPE_P_158_6.jpg,7,0.3332037925720215,1535,2709,1896,3025
VAIPE_P_158_6.jpg,7,0.6651448607444763,1349,2459,1694,2812
VAIPE_P_158_6.jpg,91,0.9936360120773317,1371,948,1925,1783
VAIPE_P_158_6.jpg,91,0.9922956228256226,671,2417,1251,3136
VAIPE_P_158_6.jpg,107,1.0,708,1821,1568,2527
VAIPE_P_158_6.jpg,107,1.0,873,2914,1802,3492
VAIPE_P_158_7.jpg,7,0.3580348789691925,1396,2393,1654,2652
VAIPE_P_158_7.jpg,7,0.5201054811477661,1526,2584,1784,2843
VAIPE_P_158_7.jpg,91,0.9924229979515076,1693,2035,2067,2619
VAIPE_P_158_7.jpg,107,1.0,1350,2780,2085,3162
VAIPE_P_158_7.jpg,107,1.0,1392,1733,1768,2422
VAIPE_P_158_7.jpg,91,0.9929211735725404,1641,1430,2069,1985
VAIPE_P_158_8.jpg,7,0.2855128049850464,956,2182,1193,2411
VAIPE_P_158_8.jpg,107,1.0,966,1988,1194,2208
VAIPE_P_158_8.jpg,91,0.9864925742149352,1357,1737,1862,2042
VAIPE_P_158_8.jpg,107,1.0,1752,1675,2109,2298
VAIPE_P_158_8.jpg,91,0.988286793231964,940,1518,1426,1910
VAIPE_P_158_8.jpg,107,1.0,1184,2405,1696,2898
VAIPE_P_158_9.jpg,7,0.2562408149242401,1526,2031,1910,2420
VAIPE_P_158_9.jpg,107,1.0,1708,2346,2098,2739
VAIPE_P_158_9.jpg,107,1.0,1370,839,2418,1265
VAIPE_P_158_9.jpg,43,0.3388546705245971,1002,2052,1743,3029
VAIPE_P_158_9.jpg,91,0.9949134588241576,1214,1201,2049,1655
VAIPE_P_158_9.jpg,91,0.9924368262290956,1377,122,2008,919
VAIPE_P_159_0.jpg,107,1.0,1645,1809,2177,2108
VAIPE_P_159_0.jpg,103,0.9648531675338744,979,1736,1388,2271
VAIPE_P_159_1.jpg,103,0.940326452255249,1444,1424,1887,1800
VAIPE_P_159_10.jpg,8,0.7801230549812317,1652,1391,2138,1903
VAIPE_P_159_10.jpg,103,0.951624035835266,788,1746,1381,2221
VAIPE_P_159_11.jpg,103,0.9541919827461244,1356,1745,1777,2352
VAIPE_P_159_12.jpg,107,1.0,1337,2206,1744,2723
VAIPE_P_159_13.jpg,8,0.5614766478538513,1293,2562,1843,2975
VAIPE_P_159_13.jpg,103,0.9598146080970764,1672,2274,2169,2690
VAIPE_P_159_14.jpg,103,0.9030036926269532,1577,1596,2172,2103
VAIPE_P_159_15.jpg,103,0.9279140830039978,1141,1591,1692,2054
VAIPE_P_159_16.jpg,107,1.0,1637,2021,2009,2686
VAIPE_P_159_16.jpg,103,0.96788489818573,798,1693,1449,2180
VAIPE_P_159_17.jpg,107,1.0,1243,2096,1883,2426
VAIPE_P_159_17.jpg,103,0.9457473754882812,1113,1392,1737,1853
VAIPE_P_159_18.jpg,107,1.0,951,1861,1286,2197
VAIPE_P_159_18.jpg,103,0.9463480710983276,1463,1765,2000,2220
VAIPE_P_159_19.jpg,107,1.0,1392,2125,1770,2517
VAIPE_P_159_19.jpg,103,0.9371617436408995,869,2748,1454,3251
VAIPE_P_159_2.jpg,107,1.0,1289,2156,1736,2688
VAIPE_P_159_2.jpg,107,1.0,1116,1930,1584,2413
VAIPE_P_159_20.jpg,107,1.0,969,1762,1318,2111
VAIPE_P_159_20.jpg,103,0.946271538734436,1165,2118,1640,2642
VAIPE_P_159_21.jpg,107,1.0,1217,2559,1558,2939
VAIPE_P_159_21.jpg,103,0.7376757860183716,1012,3051,1426,3627
VAIPE_P_159_22.jpg,107,1.0,1008,2424,1392,2790
VAIPE_P_159_22.jpg,103,0.9585681557655334,1282,1773,1696,2346
VAIPE_P_159_23.jpg,107,1.0,787,2021,1182,2368
VAIPE_P_159_23.jpg,103,0.9294779300689696,1138,2192,1769,2717
VAIPE_P_159_24.jpg,107,1.0,1412,1917,1772,2259
VAIPE_P_159_24.jpg,103,0.959875226020813,906,2367,1442,2868
VAIPE_P_159_25.jpg,107,1.0,1208,2375,1464,2678
VAIPE_P_159_25.jpg,103,0.8373140096664429,1218,2085,1670,2472
VAIPE_P_159_26.jpg,107,1.0,1216,2013,1555,2376
VAIPE_P_159_26.jpg,103,0.9616320729255676,1119,2466,1677,2922
VAIPE_P_159_27.jpg,107,1.0,1470,1768,1823,2087
VAIPE_P_159_27.jpg,103,0.9453473687171936,1269,1291,1745,1764
VAIPE_P_159_28.jpg,107,1.0,834,2093,1154,2409
VAIPE_P_159_28.jpg,103,0.9582576751708984,1247,1636,1643,2159
VAIPE_P_159_29.jpg,107,1.0,836,2525,1274,3002
VAIPE_P_159_29.jpg,103,0.9378554821014404,1722,1410,2267,1835
VAIPE_P_159_3.jpg,103,0.9008336663246156,1439,2023,2006,2527
VAIPE_P_159_3.jpg,107,1.0,1649,1835,2255,2259
VAIPE_P_159_30.jpg,107,1.0,1198,2228,1560,2580
VAIPE_P_159_30.jpg,103,0.9585918188095092,1432,1626,1960,2126
VAIPE_P_159_31.jpg,107,1.0,1721,1149,2069,1524
VAIPE_P_159_31.jpg,103,0.95655757188797,1352,2276,1812,2763
VAIPE_P_159_4.jpg,8,0.5315272808074951,1615,1902,1996,2405
VAIPE_P_159_4.jpg,103,0.9360200762748718,977,2126,1425,2666
VAIPE_P_159_5.jpg,103,0.7113687992095947,1313,1792,1685,2357
VAIPE_P_159_6.jpg,103,0.939810574054718,1287,1799,1762,2426
VAIPE_P_159_7.jpg,107,1.0,919,1480,1517,1777
VAIPE_P_159_7.jpg,103,0.946948766708374,1214,1872,1664,2471
VAIPE_P_159_8.jpg,103,0.9378482699394226,1158,1824,1571,2419
VAIPE_P_159_9.jpg,103,0.9462514519691468,1174,1676,1564,2226
VAIPE_P_15_0.jpg,28,0.6682490706443787,1380,1614,1747,1974
VAIPE_P_15_0.jpg,28,0.7396842837333679,896,2667,1254,3041
VAIPE_P_15_0.jpg,99,0.9915502071380616,1220,2764,1909,3498
VAIPE_P_15_0.jpg,99,0.9912384152412416,1094,2026,1513,2784
VAIPE_P_15_1.jpg,28,0.5791118144989014,1383,2082,1641,2341
VAIPE_P_15_1.jpg,28,0.7958078980445862,1096,2138,1361,2400
VAIPE_P_15_1.jpg,99,0.9926066398620604,1636,1857,1960,2484
VAIPE_P_15_1.jpg,99,0.9928191304206848,732,1907,1057,2535
VAIPE_P_15_2.jpg,107,1.0,827,551,1302,1055
VAIPE_P_15_2.jpg,107,1.0,2740,708,3255,1312
VAIPE_P_15_2.jpg,107,1.0,1939,210,2505,896
VAIPE_P_15_2.jpg,107,1.0,1660,1221,2781,1901
VAIPE_P_15_2.jpg,107,1.0,1669,2191,2683,2878
VAIPE_P_160_0.jpg,91,0.983035683631897,258,401,394,513
VAIPE_P_160_0.jpg,91,0.9811807870864868,169,566,309,666
VAIPE_P_160_0.jpg,104,0.398047536611557,296,476,417,671
VAIPE_P_160_0.jpg,107,1.0,352,528,465,707
VAIPE_P_160_0.jpg,26,0.4771236777305603,180,672,365,756
VAIPE_P_160_1.jpg,91,0.980587899684906,337,624,444,745
VAIPE_P_160_1.jpg,91,0.9821115732192992,228,636,338,746
VAIPE_P_160_1.jpg,26,0.5540223717689514,201,471,304,615
VAIPE_P_160_1.jpg,26,0.5548287630081177,352,496,501,597
VAIPE_P_160_1.jpg,104,0.3055020272731781,292,480,368,650
VAIPE_P_160_10.jpg,104,0.7625802159309387,721,1880,1341,2958
VAIPE_P_160_10.jpg,107,1.0,902,1272,1581,1937
VAIPE_P_160_10.jpg,107,1.0,1321,1608,2217,2021
VAIPE_P_160_10.jpg,107,1.0,1252,1900,1698,2733
VAIPE_P_160_10.jpg,107,1.0,1477,1887,2383,2499
VAIPE_P_160_11.jpg,107,1.0,1162,1486,1711,2107
VAIPE_P_160_11.jpg,104,0.7810922265052795,598,2370,1026,3325
VAIPE_P_160_11.jpg,107,1.0,1546,1802,2162,2480
VAIPE_P_160_11.jpg,107,1.0,1291,2528,2010,3066
VAIPE_P_160_11.jpg,107,1.0,912,2257,1287,3101
VAIPE_P_160_12.jpg,107,1.0,1670,1600,2164,2379
VAIPE_P_160_12.jpg,107,1.0,737,2686,1216,3529
VAIPE_P_160_12.jpg,107,1.0,518,2092,1210,2863
VAIPE_P_160_12.jpg,107,1.0,1113,2841,2042,3399
VAIPE_P_160_12.jpg,104,0.4676238000392914,1158,2374,2173,3059
VAIPE_P_160_13.jpg,107,1.0,458,2595,940,3530
VAIPE_P_160_13.jpg,107,1.0,804,2664,1444,3558
VAIPE_P_160_13.jpg,107,1.0,650,1665,1322,2440
VAIPE_P_160_13.jpg,104,0.7095577716827393,1833,1419,2470,2426
VAIPE_P_160_13.jpg,107,1.0,775,2230,1538,2952
VAIPE_P_160_14.jpg,107,1.0,302,2133,1003,3112
VAIPE_P_160_14.jpg,107,1.0,1907,1246,2688,2138
VAIPE_P_160_14.jpg,107,1.0,1142,2603,2052,3271
VAIPE_P_160_14.jpg,107,1.0,801,1299,1488,2089
VAIPE_P_160_14.jpg,104,0.5903939604759216,930,715,1679,1574
VAIPE_P_160_15.jpg,107,1.0,1425,1149,2060,1790
VAIPE_P_160_15.jpg,107,1.0,1124,2014,1885,2556
VAIPE_P_160_15.jpg,107,1.0,912,2365,1673,3110
VAIPE_P_160_15.jpg,104,0.7006217241287231,1554,2593,2117,3664
VAIPE_P_160_15.jpg,107,1.0,750,1786,1419,2513
VAIPE_P_160_16.jpg,107,1.0,1999,1794,2782,2297
VAIPE_P_160_16.jpg,107,1.0,575,1278,1249,1946
VAIPE_P_160_16.jpg,107,1.0,1308,1817,1721,2487
VAIPE_P_160_16.jpg,107,1.0,1402,1233,1881,1918
VAIPE_P_160_16.jpg,104,0.3493359684944153,1374,2329,2352,2796
VAIPE_P_160_17.jpg,107,1.0,2144,1850,2707,2694
VAIPE_P_160_17.jpg,107,1.0,265,2635,739,3455
VAIPE_P_160_17.jpg,107,1.0,659,2754,1346,3553
VAIPE_P_160_17.jpg,107,1.0,678,2146,1501,2671
VAIPE_P_160_17.jpg,104,0.5080217123031616,1009,2271,1958,2910
VAIPE_P_160_18.jpg,107,1.0,1996,1492,2549,2118
VAIPE_P_160_18.jpg,107,1.0,804,1266,1529,1709
VAIPE_P_160_18.jpg,107,1.0,1632,1901,2289,2417
VAIPE_P_160_18.jpg,107,1.0,1176,2208,1597,2972
VAIPE_P_160_18.jpg,104,0.5010695457458496,372,2361,1258,2837
VAIPE_P_160_19.jpg,107,1.0,1373,1278,1947,2148
VAIPE_P_160_19.jpg,107,1.0,1798,1481,2584,2324
VAIPE_P_160_19.jpg,107,1.0,532,1698,1239,2502
VAIPE_P_160_19.jpg,107,1.0,1122,2380,2056,3170
VAIPE_P_160_19.jpg,104,0.5944987535476685,646,1109,1410,1967
VAIPE_P_160_2.jpg,91,0.9834044575691224,338,570,448,660
VAIPE_P_160_2.jpg,104,0.6684843301773071,182,518,258,672
VAIPE_P_160_2.jpg,26,0.4650208652019501,291,473,352,610
VAIPE_P_160_2.jpg,91,0.982468605041504,320,439,415,533
VAIPE_P_160_2.jpg,26,0.4981019198894501,66,465,205,531
VAIPE_P_160_20.jpg,107,1.0,790,650,1544,1523
VAIPE_P_160_20.jpg,107,1.0,745,1410,1698,1972
VAIPE_P_160_20.jpg,104,0.7533804178237915,1342,1910,2139,3011
VAIPE_P_160_20.jpg,107,1.0,466,1837,1050,2830
VAIPE_P_160_20.jpg,107,1.0,803,1853,1355,2865
VAIPE_P_160_21.jpg,107,1.0,2126,1630,2708,2330
VAIPE_P_160_21.jpg,107,1.0,1267,1868,1914,2332
VAIPE_P_160_21.jpg,107,1.0,953,1453,1665,1905
VAIPE_P_160_21.jpg,104,0.6232905983924866,955,2118,1433,2933
VAIPE_P_160_21.jpg,107,1.0,1300,2123,2065,2580
VAIPE_P_160_22.jpg,107,1.0,947,959,1771,1628
VAIPE_P_160_22.jpg,107,1.0,388,2802,1275,3643
VAIPE_P_160_22.jpg,107,1.0,511,2082,1021,2876
VAIPE_P_160_22.jpg,107,1.0,1995,1695,2902,2285
VAIPE_P_160_22.jpg,104,0.5565405488014221,1598,2105,2620,2965
VAIPE_P_160_23.jpg,107,1.0,1694,1204,2554,1826
VAIPE_P_160_23.jpg,104,0.6292676329612732,1498,1481,2496,2157
VAIPE_P_160_23.jpg,107,1.0,1754,2051,2517,2842
VAIPE_P_160_23.jpg,107,1.0,1195,1864,1899,2679
VAIPE_P_160_23.jpg,107,1.0,727,1604,1370,2314
VAIPE_P_160_3.jpg,91,0.9800608158111572,276,536,373,669
VAIPE_P_160_3.jpg,91,0.9813674092292786,226,483,358,580
VAIPE_P_160_3.jpg,104,0.408103734254837,225,721,426,821
VAIPE_P_160_3.jpg,26,0.532528281211853,317,553,422,716
VAIPE_P_160_3.jpg,26,0.483816385269165,375,552,484,721
VAIPE_P_160_4.jpg,91,0.984406352043152,458,206,547,322
VAIPE_P_160_4.jpg,91,0.9821358323097228,465,333,560,446
VAIPE_P_160_4.jpg,107,1.0,308,298,483,377
VAIPE_P_160_4.jpg,107,1.0,402,152,471,305
VAIPE_P_160_4.jpg,26,0.6341973543167114,396,359,470,515
VAIPE_P_160_5.jpg,91,0.9693901538848876,168,453,329,533
VAIPE_P_160_5.jpg,104,0.5779755115509033,371,492,538,713
VAIPE_P_160_5.jpg,91,0.9663282036781312,207,519,331,666
VAIPE_P_160_5.jpg,26,0.4964689910411834,303,435,397,640
VAIPE_P_160_5.jpg,26,0.5720309019088745,149,615,275,814
VAIPE_P_160_6.jpg,91,0.983488142490387,231,577,301,702
VAIPE_P_160_6.jpg,91,0.9866216778755188,341,565,413,695
VAIPE_P_160_6.jpg,104,0.3722394406795501,287,543,356,712
VAIPE_P_160_6.jpg,26,0.4251512885093689,433,552,503,709
VAIPE_P_160_6.jpg,26,0.4850347340106964,180,538,255,687
VAIPE_P_160_7.jpg,91,0.9848384857177734,330,124,419,246
VAIPE_P_160_7.jpg,91,0.9846460223197936,183,231,312,309
VAIPE_P_160_7.jpg,104,0.3213225901126861,312,344,472,457
VAIPE_P_160_7.jpg,107,1.0,333,281,475,380
VAIPE_P_160_7.jpg,107,1.0,322,446,469,546
VAIPE_P_160_8.jpg,104,0.649011492729187,562,2430,1867,3267
VAIPE_P_160_8.jpg,107,1.0,1471,2098,2523,2752
VAIPE_P_160_8.jpg,107,1.0,1255,1005,2070,1815
VAIPE_P_160_8.jpg,107,1.0,824,1215,1430,2242
VAIPE_P_160_8.jpg,107,1.0,1275,1839,2135,2494
VAIPE_P_160_9.jpg,107,1.0,793,1516,1522,1971
VAIPE_P_160_9.jpg,107,1.0,503,2138,1040,3010
VAIPE_P_160_9.jpg,107,1.0,900,2242,1711,2751
VAIPE_P_160_9.jpg,107,1.0,1853,2232,2736,2786
VAIPE_P_160_9.jpg,104,0.5271559357643127,1047,1710,1964,2364
VAIPE_P_161_0.jpg,107,1.0,335,403,418,489
VAIPE_P_161_0.jpg,99,0.925316333770752,281,470,391,637
VAIPE_P_161_0.jpg,26,0.5720630884170532,207,500,303,707
VAIPE_P_161_1.jpg,107,1.0,302,519,386,600
VAIPE_P_161_1.jpg,99,0.9599205851554872,175,648,344,756
VAIPE_P_161_1.jpg,26,0.4578176736831665,294,615,474,766
VAIPE_P_161_10.jpg,107,1.0,1774,1885,2310,2417
VAIPE_P_161_10.jpg,107,1.0,625,2129,1370,3270
VAIPE_P_161_10.jpg,107,1.0,1049,1655,2022,2852
VAIPE_P_161_11.jpg,107,1.0,682,2019,1527,2538
VAIPE_P_161_11.jpg,107,1.0,1649,2021,2016,2472
VAIPE_P_161_11.jpg,89,0.785810112953186,1685,1296,2424,1765
VAIPE_P_161_12.jpg,107,1.0,1584,1778,2471,2229
VAIPE_P_161_12.jpg,107,1.0,894,1998,1280,2378
VAIPE_P_161_12.jpg,107,1.0,1375,2699,2108,3203
VAIPE_P_161_13.jpg,107,1.0,1381,2483,2224,3162
VAIPE_P_161_13.jpg,107,1.0,1310,1243,1638,1545
VAIPE_P_161_13.jpg,107,1.0,1031,1302,1457,1975
VAIPE_P_161_14.jpg,107,1.0,626,3076,1017,3479
VAIPE_P_161_14.jpg,107,1.0,1453,861,1889,1460
VAIPE_P_161_14.jpg,107,1.0,1619,1360,2280,1977
VAIPE_P_161_15.jpg,107,1.0,1428,1601,1968,2192
VAIPE_P_161_15.jpg,107,1.0,583,2343,1944,3120
VAIPE_P_161_15.jpg,107,1.0,0,1846,1004,2865
VAIPE_P_161_16.jpg,107,1.0,1946,1863,2327,2256
VAIPE_P_161_16.jpg,107,1.0,388,2447,750,3182
VAIPE_P_161_16.jpg,107,1.0,883,1777,1652,2382
VAIPE_P_161_2.jpg,107,1.0,379,597,470,690
VAIPE_P_161_2.jpg,107,1.0,205,566,394,680
VAIPE_P_161_2.jpg,26,0.4473368227481842,256,469,478,586
VAIPE_P_161_3.jpg,107,1.0,178,639,273,737
VAIPE_P_161_3.jpg,99,0.9181790947914124,194,445,320,627
VAIPE_P_161_3.jpg,26,0.5296546816825867,277,595,431,812
VAIPE_P_161_4.jpg,107,1.0,1747,2620,2171,3055
VAIPE_P_161_4.jpg,107,1.0,1295,1440,1900,1983
VAIPE_P_161_4.jpg,107,1.0,597,1870,1369,2438
VAIPE_P_161_5.jpg,107,1.0,1378,2423,2020,3128
VAIPE_P_161_5.jpg,107,1.0,0,2804,1048,3873
VAIPE_P_161_5.jpg,107,1.0,1215,1152,2337,2200
VAIPE_P_161_6.jpg,107,1.0,1784,2305,2276,2840
VAIPE_P_161_6.jpg,107,1.0,1193,1767,1829,2508
VAIPE_P_161_6.jpg,107,1.0,503,2101,1226,2913
VAIPE_P_161_7.jpg,107,1.0,1280,2305,1769,2827
VAIPE_P_161_7.jpg,107,1.0,1276,678,2133,1605
VAIPE_P_161_7.jpg,107,1.0,916,1888,1798,2655
VAIPE_P_161_8.jpg,107,1.0,2485,1499,2899,1921
VAIPE_P_161_8.jpg,107,1.0,359,2209,1145,2621
VAIPE_P_161_8.jpg,107,1.0,165,2566,721,3184
VAIPE_P_161_9.jpg,107,1.0,1608,1178,1990,1524
VAIPE_P_161_9.jpg,107,1.0,951,1864,1757,2346
VAIPE_P_161_9.jpg,107,1.0,801,2261,1410,2892
VAIPE_P_162_0.jpg,89,0.9907267093658448,1278,1778,2124,2276
VAIPE_P_162_1.jpg,89,0.9920165538787842,1483,1639,1998,2393
VAIPE_P_162_10.jpg,75,0.4892460107803345,1998,1335,2289,1603
VAIPE_P_162_10.jpg,107,1.0,1664,1592,2018,2243
VAIPE_P_162_11.jpg,107,1.0,349,1852,740,2180
VAIPE_P_162_11.jpg,107,1.0,1097,2858,1984,3399
VAIPE_P_162_12.jpg,107,1.0,375,1724,1110,2157
VAIPE_P_162_12.jpg,107,1.0,1099,1979,1449,2370
VAIPE_P_162_13.jpg,107,1.0,400,3043,1224,3498
VAIPE_P_162_13.jpg,75,0.4239436089992523,878,2750,1270,3080
VAIPE_P_162_14.jpg,107,1.0,478,2551,1330,2955
VAIPE_P_162_14.jpg,75,0.5692440271377563,953,1916,1371,2372
VAIPE_P_162_15.jpg,107,1.0,4,2098,1729,4007
VAIPE_P_162_15.jpg,75,0.5922269225120544,2112,1222,2579,1568
VAIPE_P_162_15.jpg,107,1.0,1618,1522,2528,2017
VAIPE_P_162_16.jpg,107,1.0,1257,1820,1971,2148
VAIPE_P_162_16.jpg,75,0.7707816362380981,1556,2103,1888,2444
VAIPE_P_162_17.jpg,75,0.4018434882164001,1166,1497,1443,1759
VAIPE_P_162_17.jpg,107,1.0,530,1323,1106,1610
VAIPE_P_162_18.jpg,75,0.4125929772853851,1147,1555,1391,1850
VAIPE_P_162_18.jpg,107,1.0,469,1435,1056,1840
VAIPE_P_162_2.jpg,89,0.9909483790397644,1169,1542,1864,2220
VAIPE_P_162_3.jpg,89,0.966044306755066,1905,2038,2377,2705
VAIPE_P_162_3.jpg,73,0.3800486326217651,1796,2014,2122,2418
VAIPE_P_162_4.jpg,107,1.0,1120,1492,1730,2085
VAIPE_P_162_4.jpg,75,0.5247325897216797,1699,2172,2098,2531
VAIPE_P_162_5.jpg,107,1.0,231,1877,493,2218
VAIPE_P_162_5.jpg,107,1.0,743,2659,1500,3119
VAIPE_P_162_6.jpg,107,1.0,612,2099,1310,2462
VAIPE_P_162_6.jpg,75,0.5855928063392639,894,2408,1203,2766
VAIPE_P_162_7.jpg,75,0.3763573467731476,1473,895,1729,1158
VAIPE_P_162_7.jpg,107,1.0,788,731,1382,1068
VAIPE_P_162_8.jpg,107,1.0,712,3051,1414,3416
VAIPE_P_162_8.jpg,75,0.3956159055233001,1168,2560,1531,2926
VAIPE_P_162_9.jpg,107,1.0,525,1801,854,2073
VAIPE_P_162_9.jpg,107,1.0,1379,2333,2153,2725
VAIPE_P_163_0.jpg,43,0.7244648337364197,1151,2187,1685,3220
VAIPE_P_163_0.jpg,91,0.99157977104187,1466,1521,1924,2379
VAIPE_P_163_0.jpg,105,0.67094486951828,1058,1017,1719,2054
VAIPE_P_163_1.jpg,91,0.9878793358802797,1461,1677,2126,2295
VAIPE_P_163_1.jpg,105,0.6291970014572144,783,1252,1607,1901
VAIPE_P_163_1.jpg,107,1.0,1118,1392,1918,2082
VAIPE_P_163_10.jpg,105,0.6741722226142883,1572,1417,2080,2329
VAIPE_P_163_10.jpg,91,0.9930557608604432,867,2300,1387,3083
VAIPE_P_163_10.jpg,43,0.7387585043907166,444,1541,1458,1990
VAIPE_P_163_11.jpg,105,0.6854315400123596,405,1721,1148,2723
VAIPE_P_163_11.jpg,91,0.9913012385368348,1465,1236,2039,2043
VAIPE_P_163_11.jpg,43,0.6896811127662659,934,2115,1705,3050
VAIPE_P_163_12.jpg,91,0.994731068611145,1471,2116,1928,2879
VAIPE_P_163_12.jpg,105,0.9021622538566588,631,1981,1170,2949
VAIPE_P_163_12.jpg,43,0.7541443705558777,1149,1628,1615,2588
VAIPE_P_163_13.jpg,91,0.9903489351272584,1430,1034,2239,1657
VAIPE_P_163_13.jpg,43,0.4972429573535919,767,2159,1622,2964
